@RELATION svmSentimentAnalysis
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {NEGATIVE,POSITIVE}

@DATA
0.153146,0.007462,3.010262,0.212895,0.178518,1.492369,0.007339,0.251322,-28.183004,1.069491,-1.425348,-0.299123,-0.811130,-0.267734,-0.155562,0.017672,-0.080207,-0.163199,0.057643,-0.111096,0.012996,0.018597,0.015345,0.009700,0.012601,0.010391,0.013423,0.015164,0.006420,0.008221,0.006344,0.007010,0.013707,0.011864,-0.003089,0.000042,-0.008751,-0.004509,-0.003560,-0.028537,0.000137,-0.006856,0.155425,0.042251,-0.044834,-0.027610,-0.004469,-0.002622,-0.007803,0.018611,-0.005671,-0.005299,-0.005334,0.004718,-0.003804,-0.000179,0.000163,0.000406,-0.000174,-0.000009,-0.000106,-0.000173,0.000124,-0.000071,-0.000279,-0.000080,0.000139,0.000017,0.052456,0.011551,0.304039,0.064197,0.054143,0.407991,0.003985,0.118769,3.539280,0.586295,0.895248,0.413505,0.424962,0.307654,0.365271,0.272309,0.304269,0.241864,0.206017,0.170023,0.179578,0.016252,0.015129,0.007553,0.010274,0.009550,0.016250,0.013648,0.004601,0.005619,0.005587,0.006106,0.012278,0.005210,0.044341,0.012663,0.425168,0.049148,0.042246,0.331493,0.004098,0.103662,2.131162,0.592774,0.655595,0.378611,0.352496,0.340599,0.360095,0.278416,0.326057,0.266529,0.230034,0.210251,0.217650,0.022192,0.016979,0.008980,0.014253,0.013380,0.023305,0.019101,0.006126,0.007672,0.006154,0.009049,0.014233,0.007312,NEGATIVE
0.169775,0.004333,3.032564,0.240804,0.194975,1.579194,0.007537,0.268321,-30.854768,0.635141,-0.954959,-0.390463,-0.761894,-0.228700,-0.265534,-0.131635,-0.111224,-0.058686,-0.175987,0.076680,0.023003,0.014089,0.011111,0.012156,0.011322,0.008723,0.014946,0.008511,0.004398,0.006882,0.012036,0.012687,0.012054,0.011881,0.002573,-0.000011,-0.037656,0.000051,0.000127,0.003586,0.000043,0.000704,-0.197786,-0.013061,0.013619,0.024211,-0.025608,0.004916,0.008444,0.000974,0.005401,0.002638,0.003701,0.013092,-0.009217,-0.000434,0.000634,-0.000198,-0.000817,-0.000072,0.000006,0.000259,-0.000041,-0.000118,-0.000005,0.000189,-0.000149,-0.000154,0.054778,0.009589,0.310395,0.050775,0.038381,0.445913,0.004213,0.099177,3.374140,0.707094,0.526115,0.345143,0.511013,0.357375,0.278486,0.245357,0.261760,0.196248,0.200675,0.226146,0.219781,0.015174,0.010144,0.011726,0.010258,0.008504,0.014711,0.008509,0.004626,0.006443,0.013428,0.015230,0.015028,0.008115,0.053860,0.009681,0.391157,0.041368,0.027856,0.386819,0.004487,0.095286,1.968673,0.577395,0.503928,0.330035,0.344731,0.335560,0.301948,0.266596,0.288940,0.213665,0.233872,0.260301,0.213229,0.020785,0.011390,0.015239,0.011577,0.011778,0.015368,0.011073,0.005917,0.009062,0.017505,0.020152,0.017757,0.009171,NEGATIVE
0.172867,0.005319,3.012052,0.239466,0.194522,1.515585,0.007817,0.265958,-29.797296,0.906867,-1.353281,-0.519909,-0.587846,-0.235768,-0.155855,-0.089239,-0.083824,-0.132429,-0.150825,0.007769,-0.018801,0.011765,0.012984,0.013982,0.017784,0.010185,0.012676,0.009679,0.006138,0.008019,0.008643,0.010020,0.012078,0.011992,0.000190,0.000000,0.000171,0.000130,0.000039,0.001286,0.000013,0.000948,0.006798,0.001213,0.004242,-0.003637,-0.001175,-0.002873,-0.000023,0.001444,-0.000377,-0.001489,-0.001041,-0.000460,0.000896,0.000154,-0.000006,-0.000006,-0.000006,0.000032,0.000011,0.000111,0.000005,-0.000026,0.000021,-0.000024,-0.000054,0.000002,0.072455,0.009222,0.341377,0.074109,0.042791,0.453536,0.004952,0.128272,3.533081,0.720802,0.716036,0.436487,0.494649,0.302787,0.287184,0.254228,0.294806,0.253874,0.209462,0.193880,0.197236,0.011148,0.015403,0.012987,0.018288,0.010940,0.013652,0.009683,0.006921,0.006863,0.009175,0.010245,0.010242,0.006950,0.061584,0.008843,0.489765,0.062610,0.039311,0.444691,0.005135,0.127677,2.144493,0.791559,0.602334,0.472911,0.440917,0.333926,0.289917,0.302293,0.326647,0.271431,0.250691,0.238161,0.217742,0.014494,0.016705,0.014902,0.022376,0.014153,0.017146,0.012834,0.007322,0.008632,0.010543,0.012627,0.012938,0.008200,NEGATIVE
0.158678,0.006677,3.090894,0.223232,0.176914,1.516555,0.006612,0.261979,-28.677469,0.422056,-1.364083,-0.423742,-0.848595,0.219344,-0.117225,-0.095492,-0.065423,0.030625,0.013313,0.123873,-0.037096,0.008338,0.007132,0.007425,0.007986,0.009896,0.013053,0.011393,0.008810,0.015925,0.014191,0.009590,0.007820,0.011458,0.000521,-0.000021,-0.000785,0.000644,0.000830,0.013062,-0.000078,-0.002937,-0.089849,0.001020,0.008641,-0.006680,-0.009272,0.007150,0.001039,-0.012532,0.014396,0.002073,0.001793,-0.000259,-0.002691,0.000023,0.000404,0.000472,0.000053,-0.000099,-0.000000,0.000013,-0.000054,0.000483,0.000433,0.000337,-0.000311,0.000037,0.033557,0.006536,0.193276,0.043330,0.044259,0.337999,0.002956,0.069901,3.384272,0.502047,0.954925,0.354376,0.389960,0.521072,0.384017,0.315785,0.215547,0.204788,0.207471,0.154352,0.139484,0.007452,0.006901,0.007426,0.006894,0.013401,0.013108,0.012764,0.010341,0.016503,0.016539,0.014350,0.008355,0.006472,0.026199,0.007573,0.279553,0.026356,0.028758,0.283442,0.002883,0.073304,2.121561,0.628987,0.558395,0.285141,0.313385,0.413889,0.296047,0.340585,0.280742,0.240744,0.235361,0.208626,0.177716,0.010414,0.008368,0.009155,0.009069,0.019105,0.017067,0.014366,0.013677,0.018911,0.015086,0.016641,0.010130,0.006990,NEGATIVE
0.116677,0.017241,3.035824,0.190581,0.169019,1.133920,0.011289,0.180292,-25.438940,0.875193,-1.653890,-0.617397,-0.451177,-0.167690,-0.192445,-0.090412,-0.177202,0.176677,-0.036130,0.023099,0.034742,0.008298,0.018436,0.008482,0.006408,0.006778,0.009663,0.026247,0.013735,0.010737,0.013168,0.020939,0.009392,0.019651,-0.000897,0.000626,-0.010775,-0.001581,-0.002158,-0.013841,0.000221,-0.000229,0.288582,-0.055636,-0.069326,-0.001236,-0.024338,0.007887,0.010433,-0.017116,-0.038553,0.000705,-0.000072,-0.003882,0.001738,-0.000370,-0.000385,-0.000354,0.000010,0.000030,0.000158,-0.000358,0.001404,-0.000112,0.000021,-0.000400,-0.000394,0.000182,0.027539,0.018498,0.305289,0.040410,0.034125,0.357504,0.005755,0.064286,2.367835,0.778045,0.853410,0.481536,0.533781,0.475816,0.370687,0.315975,0.256401,0.218039,0.218140,0.298685,0.146256,0.013648,0.025899,0.009164,0.007974,0.007923,0.008731,0.034238,0.015454,0.010619,0.020023,0.032034,0.013228,0.012971,0.031052,0.016458,0.434789,0.045191,0.042874,0.371381,0.006890,0.060221,2.035599,0.686039,0.834114,0.495613,0.414176,0.384529,0.362562,0.264523,0.323326,0.297363,0.197956,0.353021,0.198071,0.019277,0.015138,0.010645,0.011012,0.010414,0.012745,0.034111,0.015650,0.011651,0.027975,0.024489,0.014587,0.013959,NEGATIVE
0.133601,0.006774,3.108744,0.212630,0.179742,1.287390,0.009147,0.234974,-27.308210,0.867744,-0.821144,-0.609617,-0.800491,-0.123919,-0.329617,-0.112760,-0.149438,-0.035157,-0.167107,-0.017612,-0.025808,0.014801,0.015354,0.016010,0.012445,0.016916,0.023668,0.013548,0.003927,0.020761,0.004768,0.009090,0.008737,0.019310,0.000059,-0.000812,0.006368,0.000929,0.001374,0.013077,0.000034,-0.000138,-0.241380,0.003770,0.003375,-0.009052,0.005577,0.003470,-0.012081,-0.004508,0.011486,-0.007618,0.006958,0.013983,0.003591,0.000143,0.000070,0.000060,-0.000259,-0.000088,0.000242,0.000009,-0.000119,-0.000918,0.000103,-0.000214,0.000407,-0.000163,0.039682,0.008376,0.165509,0.052958,0.035750,0.345194,0.005089,0.096137,2.527719,0.709204,0.903303,0.496895,0.513824,0.486707,0.380462,0.337281,0.237161,0.208802,0.236022,0.209598,0.220338,0.023230,0.023148,0.021131,0.015314,0.023620,0.030223,0.015783,0.004464,0.026207,0.005256,0.009887,0.009443,0.010036,0.035377,0.007349,0.205141,0.042080,0.029825,0.317316,0.005666,0.098442,1.293934,0.708593,0.643302,0.504362,0.447524,0.415672,0.388033,0.394027,0.232674,0.229681,0.245322,0.199239,0.237413,0.031038,0.021459,0.016741,0.022138,0.025255,0.037084,0.018758,0.005322,0.027439,0.007279,0.010471,0.011184,0.011935,NEGATIVE
0.193454,0.002902,3.080892,0.279648,0.224784,1.729214,0.005184,0.340125,-31.653121,0.917860,-0.872231,-0.307655,-0.712838,-0.277114,-0.306425,-0.054697,0.010649,-0.041010,-0.071110,-0.046628,-0.085767,0.028366,0.011888,0.008508,0.008580,0.010782,0.014087,0.011876,0.003375,0.006457,0.009156,0.008360,0.017273,0.012814,0.002253,-0.000000,0.077557,0.010418,0.005155,0.061360,0.000199,0.036425,-0.212103,-0.008353,0.058962,0.063000,0.103626,0.016526,0.008336,0.019770,-0.024288,-0.010668,0.066348,0.015626,0.017946,0.009029,-0.001310,-0.002905,-0.001242,-0.000195,-0.001000,0.000940,-0.001083,-0.001536,0.000428,-0.001497,-0.000605,0.002191,0.061672,0.005561,0.209408,0.057045,0.031534,0.379717,0.002456,0.103684,2.705598,0.428148,0.574644,0.297738,0.302331,0.271122,0.252044,0.171134,0.152818,0.174221,0.150394,0.134665,0.175867,0.013563,0.009909,0.005362,0.006763,0.010449,0.014530,0.011181,0.003276,0.004714,0.005414,0.007316,0.014966,0.005876,0.052681,0.005871,0.308558,0.041987,0.020618,0.407949,0.003174,0.098078,1.571554,0.469083,0.475286,0.326859,0.319766,0.246653,0.270179,0.200183,0.168508,0.216269,0.195082,0.170117,0.172439,0.017620,0.012303,0.007127,0.008863,0.012355,0.017896,0.012793,0.004750,0.006105,0.007286,0.008923,0.017929,0.006346,NEGATIVE
0.148921,0.069217,3.020554,0.224875,0.204520,1.171659,0.010063,0.221594,-27.082741,1.206678,-0.648464,-0.141245,-0.421786,0.750978,0.168775,0.208455,0.051358,0.077601,0.093426,0.070604,0.175705,0.005143,0.004480,0.034452,0.017985,0.020280,0.007727,0.032319,0.008978,0.012156,0.007410,0.022160,0.005262,0.019560,-0.000282,-0.000014,-0.000180,0.000601,0.001232,-0.004887,0.000041,-0.001187,-0.071504,-0.011582,0.025955,0.013993,0.013932,0.012262,-0.009532,0.009199,0.007116,-0.004020,0.001659,0.000573,0.002266,-0.000005,-0.000120,0.001561,-0.000153,0.000502,-0.000229,0.000422,-0.000034,-0.000423,0.000002,0.000876,-0.000016,0.000364,0.082884,0.077498,0.316920,0.065435,0.036192,0.625906,0.005729,0.146237,2.960846,0.801905,0.595680,0.436869,0.466677,0.351979,0.347592,0.309597,0.256307,0.235004,0.240424,0.196262,0.216074,0.005732,0.004696,0.025821,0.018606,0.018647,0.010922,0.026268,0.016814,0.019284,0.010775,0.019636,0.008463,0.010129,0.065138,0.069114,0.434440,0.056824,0.034121,0.539111,0.005949,0.133144,2.073236,0.834794,0.578900,0.452155,0.491905,0.453327,0.400548,0.332265,0.374350,0.286749,0.293822,0.256382,0.278825,0.007840,0.006866,0.028180,0.025243,0.024800,0.015775,0.033279,0.023801,0.026624,0.013006,0.025507,0.012117,0.010808,NEGATIVE
0.127335,0.063647,3.017987,0.220688,0.212172,0.963447,0.010702,0.194156,-26.931135,1.620740,-0.203356,-0.131108,-0.271968,0.496395,0.118053,0.259765,0.075081,0.183602,0.054785,0.131578,0.158197,0.007383,0.004930,0.044405,0.013437,0.028160,0.008353,0.041454,0.004117,0.009340,0.011882,0.026594,0.008496,0.026655,0.000606,-0.000000,-0.005464,0.000604,0.000705,-0.003731,-0.000206,-0.000961,-0.026878,0.013984,0.015774,0.002875,-0.006136,-0.021184,0.007823,-0.006460,-0.013159,0.011621,-0.019655,-0.013582,0.010573,0.000191,0.000054,0.003996,0.000006,-0.000827,-0.000127,-0.001294,-0.000027,0.000084,0.000189,-0.000294,-0.000026,0.000767,0.072226,0.064059,0.320686,0.064616,0.030840,0.478929,0.006856,0.122185,3.057007,0.860756,0.641015,0.449192,0.373384,0.358287,0.318326,0.252550,0.247409,0.242284,0.195728,0.208515,0.193538,0.009398,0.007190,0.032335,0.018067,0.027990,0.010826,0.035460,0.005965,0.013162,0.013672,0.024297,0.013505,0.012148,0.061986,0.054443,0.420450,0.057754,0.030644,0.473092,0.008172,0.125089,2.016360,0.772576,0.524437,0.442637,0.374755,0.342021,0.331392,0.276680,0.278629,0.280184,0.241698,0.248127,0.239042,0.012605,0.008698,0.037553,0.022720,0.034120,0.012507,0.041860,0.007674,0.016300,0.016440,0.028528,0.016031,0.013287,NEGATIVE
0.154654,0.095592,2.965247,0.247268,0.215302,1.157096,0.011605,0.250489,-24.074835,1.243516,-0.161848,-0.347013,-0.561320,0.385852,0.088965,0.169091,0.123555,-0.008549,0.087047,-0.007713,0.043190,0.010998,0.010219,0.029430,0.016248,0.015478,0.006924,0.022221,0.005193,0.016062,0.012023,0.015558,0.006259,0.019813,0.000802,-0.000085,0.001369,0.000389,0.000108,0.005163,0.000021,0.000330,0.002146,-0.002964,-0.008918,-0.005024,0.002850,0.003082,-0.002387,0.003508,0.001540,-0.004504,-0.000900,-0.006597,0.003146,-0.000007,0.000056,0.000320,0.000066,-0.000240,-0.000053,-0.000129,-0.000024,-0.000084,-0.000090,-0.000326,-0.000057,-0.000001,0.092020,0.088515,0.423861,0.079793,0.031747,0.580193,0.006553,0.161265,3.805209,0.938964,0.675739,0.548366,0.482336,0.407379,0.340270,0.256189,0.275251,0.254408,0.263827,0.254890,0.239114,0.016423,0.015618,0.029954,0.023830,0.020563,0.010081,0.029267,0.008476,0.022165,0.015306,0.018595,0.010234,0.011217,0.088827,0.088149,0.578878,0.080710,0.035348,0.657263,0.007749,0.176941,2.989645,0.995726,0.694907,0.531181,0.526253,0.445702,0.409266,0.298041,0.309524,0.307063,0.312881,0.312069,0.273853,0.022883,0.020923,0.034983,0.030266,0.025717,0.013404,0.031811,0.010856,0.024688,0.020282,0.023063,0.013250,0.014150,NEGATIVE
0.129917,0.033702,3.021190,0.215215,0.204117,1.101379,0.007559,0.204062,-28.485049,1.108689,-0.215387,0.311748,-0.045358,0.573984,0.155965,0.281667,0.091656,0.201040,0.169584,0.214413,0.137500,0.006078,0.003018,0.053359,0.010306,0.021717,0.004801,0.043809,0.005177,0.007602,0.009529,0.051152,0.003853,0.028662,-0.000382,-0.000047,-0.000291,-0.000184,-0.000005,-0.002496,0.000073,-0.000439,-0.005144,-0.000458,0.001375,0.005784,-0.001381,-0.002003,0.005161,-0.000932,-0.001691,0.003337,-0.002066,0.000163,-0.001303,-0.000004,-0.000035,0.000378,-0.000033,0.000009,-0.000001,0.000243,0.000008,-0.000041,0.000017,0.000041,-0.000020,0.000116,0.052917,0.042208,0.276368,0.043887,0.023549,0.413014,0.004150,0.101476,2.223696,0.654764,0.538508,0.377806,0.289387,0.301703,0.255774,0.233716,0.194775,0.214060,0.194913,0.181810,0.174914,0.007180,0.002871,0.035030,0.014487,0.019136,0.005674,0.033393,0.009132,0.012846,0.009685,0.038862,0.005191,0.011597,0.050128,0.028267,0.377907,0.039529,0.020682,0.423542,0.005383,0.104764,1.198806,0.561934,0.416465,0.371689,0.308348,0.295613,0.268746,0.240712,0.235796,0.247742,0.232025,0.227469,0.220987,0.008640,0.003643,0.038687,0.013852,0.022926,0.007624,0.040208,0.010753,0.014447,0.011700,0.045368,0.006722,0.011771,NEGATIVE
0.173696,0.059714,3.035908,0.247720,0.205036,1.271706,0.007830,0.264875,-26.842449,0.792982,-0.028214,-0.259233,-0.444733,0.818226,-0.032257,0.276673,0.090406,0.051966,0.096127,0.089676,0.229322,0.004651,0.006531,0.028130,0.012988,0.011758,0.009064,0.026204,0.004050,0.016601,0.008731,0.015178,0.003619,0.016501,-0.002983,0.000033,0.013870,-0.006042,-0.005283,-0.087615,0.000049,-0.019917,0.225609,-0.036746,-0.047033,-0.092321,-0.032883,0.041485,-0.030167,0.010786,-0.008864,-0.029679,0.010216,0.006658,0.009983,-0.000516,0.000712,-0.001201,0.003312,-0.000853,0.000022,-0.001794,-0.000109,-0.000007,-0.000284,-0.000723,0.000142,0.000356,0.055645,0.083688,0.277258,0.046110,0.027126,0.540492,0.004254,0.111524,3.030604,0.648982,0.797588,0.543482,0.357630,0.371578,0.349016,0.315788,0.235831,0.276197,0.184191,0.181363,0.120207,0.005494,0.007809,0.026826,0.013268,0.012853,0.015082,0.021294,0.007149,0.024992,0.006545,0.014774,0.004491,0.009798,0.070317,0.072281,0.399396,0.060457,0.025106,0.564080,0.005311,0.171214,2.509506,0.666437,0.818261,0.429930,0.423509,0.457143,0.430435,0.378860,0.281258,0.344732,0.234324,0.244014,0.177454,0.007796,0.010080,0.024841,0.016202,0.019047,0.019721,0.023301,0.008925,0.021387,0.009344,0.016629,0.005569,0.009852,NEGATIVE
0.089984,0.032312,3.006316,0.176616,0.178292,0.723968,0.014051,0.151044,-26.047687,2.285339,-0.057436,-0.137241,0.197432,0.081524,0.260674,0.389682,-0.153950,0.194376,-0.113839,0.225759,0.000653,0.011085,0.005790,0.024131,0.027426,0.066633,0.006719,0.029255,0.004938,0.007446,0.011642,0.010401,0.004591,0.028462,-0.000313,-0.000024,-0.001477,-0.000772,-0.000404,-0.002744,-0.000040,-0.000537,-0.037647,0.004570,-0.009822,0.011922,0.001196,0.003628,0.002502,-0.004019,-0.004781,-0.002260,0.005737,0.003289,0.001547,-0.000009,-0.000025,-0.000070,-0.000323,0.000451,0.000009,0.000057,-0.000007,-0.000000,-0.000035,0.000065,-0.000020,0.000077,0.073963,0.048012,0.273635,0.067598,0.035276,0.487665,0.009463,0.138474,3.419156,0.744703,0.808263,0.551421,0.421435,0.382981,0.322565,0.299549,0.261653,0.239306,0.241727,0.186149,0.241902,0.014179,0.009169,0.029975,0.033834,0.059178,0.006558,0.026386,0.007735,0.014534,0.012873,0.010271,0.006566,0.013446,0.087181,0.047731,0.404259,0.074352,0.044269,0.535810,0.012901,0.159780,2.685110,0.766917,0.664597,0.524898,0.477585,0.395315,0.349967,0.329195,0.304250,0.292323,0.285783,0.219734,0.283053,0.017893,0.010953,0.034247,0.040101,0.053458,0.008249,0.029674,0.008671,0.018692,0.015565,0.013909,0.009461,0.014722,NEGATIVE
0.086146,0.016726,3.000477,0.167912,0.171111,0.695624,0.013793,0.150643,-26.748237,2.560659,-0.253948,-0.023901,0.021668,-0.015770,0.409400,0.333707,-0.217952,0.293935,-0.207142,0.157563,-0.021440,0.014245,0.009862,0.027053,0.017583,0.065456,0.007856,0.017774,0.006860,0.007743,0.011531,0.007565,0.003690,0.026634,-0.000074,-0.000026,0.002934,0.000041,0.000125,-0.000923,0.000020,-0.000196,-0.032131,0.001103,-0.002081,0.001328,0.005723,0.004797,-0.006402,-0.001720,0.004776,0.003500,0.000393,0.000751,0.001312,-0.000178,-0.000249,0.000005,-0.000024,0.000906,0.000000,-0.000420,0.000001,-0.000047,-0.000006,-0.000026,-0.000011,0.000182,0.069715,0.021829,0.290915,0.074388,0.042159,0.492423,0.008722,0.141491,3.369896,0.862409,0.840452,0.558839,0.532059,0.442785,0.379825,0.324482,0.362216,0.257722,0.238819,0.237446,0.219858,0.017191,0.014403,0.025834,0.019249,0.063175,0.011424,0.016832,0.012112,0.012209,0.016359,0.006783,0.004440,0.013761,0.080603,0.020819,0.435536,0.079145,0.048462,0.522445,0.011322,0.156442,2.288068,0.879887,0.728893,0.566175,0.586568,0.409387,0.422854,0.322091,0.387653,0.270250,0.274981,0.284576,0.246041,0.019961,0.017835,0.029572,0.021033,0.048628,0.014544,0.018369,0.012919,0.015801,0.021488,0.009178,0.006402,0.013103,NEGATIVE
0.090238,0.028873,3.015795,0.175276,0.176824,0.635251,0.016736,0.143548,-26.489154,2.492250,-0.113031,-0.078056,0.139044,-0.003923,0.357334,0.263176,-0.226922,0.285144,-0.152638,0.218042,0.035229,0.012307,0.005433,0.032325,0.021254,0.062734,0.007540,0.030825,0.002947,0.007588,0.010871,0.008207,0.004543,0.029433,0.000054,0.000274,0.007491,-0.000266,-0.000985,0.000528,0.000091,0.000459,0.078942,-0.004481,-0.001752,-0.016478,0.001663,0.002847,-0.000013,-0.007605,-0.004432,-0.002095,-0.003669,0.001116,-0.013321,0.000250,0.000030,-0.000300,-0.000980,-0.001415,-0.000193,0.000714,0.000755,0.000024,0.000026,-0.000058,-0.000030,-0.000374,0.064647,0.038028,0.307171,0.068235,0.042544,0.443445,0.012543,0.125894,3.522804,0.745807,0.866177,0.646274,0.497879,0.377442,0.304756,0.247935,0.344922,0.242676,0.271603,0.257326,0.214940,0.018049,0.011174,0.035263,0.027637,0.060326,0.011165,0.029328,0.005016,0.011174,0.013957,0.008421,0.006826,0.013577,0.074306,0.031890,0.444865,0.077075,0.052791,0.487982,0.017107,0.145096,2.714284,0.830637,0.680356,0.713661,0.603000,0.413591,0.399307,0.305441,0.355051,0.271827,0.327984,0.310261,0.257273,0.020649,0.013668,0.038443,0.033156,0.060082,0.011650,0.033239,0.006269,0.015099,0.014627,0.011107,0.009595,0.016235,NEGATIVE
